latitude,longitude,water_level_m,rainfall_mm,hours_rain,tide_level,historical_score,water_level_trend,rain_6h,soil_saturation,risk_level,timestamp,id,month,year_index,month_sin,month_cos,seasonal_risk_score,data_source
15.092094,108.122878,2.601,39.58,11,0.57,28.7,-0.2348,74.2,69.1,low,2020-07-23 17:00:00,5174.0,7,0,-0.4999999999999998,-0.8660254037844388,35.0,
16.076735,108.13221,2.41,34.27,2,1.489,49.2,0.2484,18.29,31.8,medium,2024-11-12 01:00:00,5357.0,11,4,-0.5000000000000004,0.8660254037844384,80.0,
16.1455,108.024153,1.295,18.95,8,0.354,34.1,-0.1858,71.11,63.6,low,2020-08-28 20:00:00,2085.0,8,0,-0.8660254037844384,-0.5000000000000004,45.0,
16.065281,108.208577,5.607,26.84,14,1.387,54.2,-0.3213,34.67,79.1,high,2023-01-31 11:00:00,5294.0,1,3,0.49999999999999994,0.8660254037844387,20.0,
16.134136,107.983329,2.578,77.47,1,0.993,63.4,0.2929,25.82,73.4,medium,2024-01-31 13:00:00,3859.0,1,4,0.49999999999999994,0.8660254037844387,20.0,
15.366711,107.819313,0.817,8.24,1,1.385,11.2,-0.0719,21.06,21.3,low,2023-05-18 05:00:00,1307.0,5,3,0.49999999999999994,-0.8660254037844387,15.0,
16.07093,108.195328,1.5,282.211,18,1.456,85.0,0.387,179.35,91.2,critical,2022-10-14 10:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.109944,108.261916,5.532,55.8,1,1.484,51.4,0.8026,18.6,78.6,high,2019-07-12 12:00:00,1268.0,7,-1,-0.4999999999999998,-0.8660254037844388,35.0,
16.142323,108.115145,2.414,56.21,2,1.499,47.2,0.3112,38.1,49.1,medium,2021-12-04 13:00:00,2037.0,12,1,-2.4492935982947064e-16,1.0,60.0,
16.065723,108.177049,2.89,16.51,9,0.48,65.2,0.1461,32.07,56.2,low,2024-08-25 17:00:00,979.0,8,4,-0.8660254037844384,-0.5000000000000004,45.0,
15.994401,108.186945,6.449,44.77,7,0.012,58.7,0.3796,101.06,80.8,critical,2023-11-03 06:00:00,364.0,11,3,-0.5000000000000004,0.8660254037844384,80.0,
15.919416,108.10938,7.755,81.87,9,0.163,64.2,-0.2397,150.87,100.0,high,2020-01-26 10:00:00,3952.0,1,0,0.49999999999999994,0.8660254037844387,20.0,
15.798609,107.261503,2.873,33.83,1,0.6,64.7,0.4134,21.88,59.1,medium,2021-03-08 03:00:00,5075.0,3,1,1.0,6.123233995736766e-17,12.0,
15.223574,108.252093,6.882,64.89,12,1.222,39.2,0.3051,93.3,97.5,critical,2023-08-07 11:00:00,1328.0,8,3,-0.8660254037844384,-0.5000000000000004,45.0,
16.08216,108.041844,7.748,68.74,10,0.138,63.3,0.4637,109.98,87.7,critical,2022-09-18 07:00:00,37.0,9,2,-1.0,-1.8369701987210297e-16,70.0,
15.996425,108.135968,1.045,13.3,0,1.429,46.1,0.144,9.22,35.2,low,2024-03-19 15:00:00,2945.0,3,4,1.0,6.123233995736766e-17,12.0,
15.846232,108.337752,2.385,71.52,6,1.137,11.3,0.1516,117.88,48.4,medium,2020-12-13 02:00:00,2604.0,12,0,-2.4492935982947064e-16,1.0,60.0,
16.052614,108.081481,2.448,49.32,8,0.112,50.3,0.223,74.9,49.7,medium,2022-07-31 07:00:00,893.0,7,2,-0.4999999999999998,-0.8660254037844388,35.0,
15.790906,108.106828,2.953,25.99,2,1.329,68.2,0.4213,15.0,73.5,medium,2021-05-06 19:00:00,387.0,5,1,0.49999999999999994,-0.8660254037844387,15.0,
15.982649,108.073483,0.197,4.88,1,1.51,42.8,-0.0393,14.83,2.4,low,2021-08-21 20:00:00,3815.0,8,1,-0.8660254037844384,-0.5000000000000004,45.0,
15.369165,108.278793,4.646,61.35,7,0.116,56.5,0.1874,126.78,94.3,critical,2022-07-23 02:00:00,3926.0,7,2,-0.4999999999999998,-0.8660254037844388,35.0,
16.056258,108.190196,2.092,61.13,1,1.008,44.6,0.4127,20.38,62.6,medium,2019-12-23 10:00:00,3305.0,12,-1,-2.4492935982947064e-16,1.0,60.0,
16.064902,108.207652,4.468,130.93,4,0.925,64.8,0.3048,134.32,86.9,high,2021-01-16 10:00:00,4992.0,1,1,0.49999999999999994,0.8660254037844387,20.0,
16.005503,108.124176,3.162,29.64,8,0.208,37.1,0.1039,56.52,60.3,medium,2024-06-07 02:00:00,5493.0,6,4,1.2246467991473532e-16,-1.0,25.0,
15.958377,108.172815,9.511,80.19,7,0.167,44.4,0.2888,149.78,100.0,critical,2020-06-10 16:00:00,4835.0,6,0,1.2246467991473532e-16,-1.0,25.0,
16.132475,107.983435,1.128,2.45,2,0.631,43.7,0.1058,3.58,30.1,low,2022-04-24 01:00:00,1038.0,4,2,0.8660254037844387,-0.49999999999999983,10.0,
15.846232,108.337752,2.385,71.52,6,1.137,11.3,0.1516,117.88,48.4,medium,2020-12-13 02:00:00,2604.0,12,0,-2.4492935982947064e-16,1.0,60.0,
15.756846,108.289999,0.178,0.0,0,1.244,40.0,0.0376,1.85,0.4,low,2021-11-29 15:00:00,5484.0,11,1,-0.5000000000000004,0.8660254037844384,80.0,
15.948348,108.062482,6.309,104.92,6,0.344,46.1,0.851,136.77,100.0,critical,2020-02-09 18:00:00,1929.0,2,0,0.8660254037844386,0.5000000000000001,15.0,
16.101948,108.279113,0.507,2.37,0,1.515,48.8,0.076,2.74,25.4,low,2023-04-26 09:00:00,1860.0,4,3,0.8660254037844387,-0.49999999999999983,10.0,
16.061476,108.207982,2.653,15.93,2,1.354,70.6,0.4129,18.88,58.6,medium,2019-01-21 08:00:00,1908.0,1,-1,0.49999999999999994,0.8660254037844387,20.0,
15.558457,108.111041,0.0,14.73,0,1.382,27.3,-0.1004,16.35,11.4,low,2020-09-19 05:00:00,2631.0,9,0,-1.0,-1.8369701987210297e-16,70.0,
15.845702,108.337526,3.81,49.14,10,0.952,53.2,-0.1665,123.44,92.4,high,2022-04-25 23:00:00,3997.0,4,2,0.8660254037844387,-0.49999999999999983,10.0,
16.057945,108.154521,0.55,13.16,0,1.431,44.0,-0.0044,7.1,38.5,low,2019-08-09 13:00:00,2790.0,8,-1,-0.8660254037844384,-0.5000000000000004,45.0,
15.569259,108.473752,5.844,25.29,9,0.094,69.5,0.4298,111.9,87.3,critical,2020-11-24 01:00:00,5249.0,11,0,-0.5000000000000004,0.8660254037844384,80.0,
16.053681,108.080945,2.468,21.89,1,1.545,77.4,0.3335,7.3,65.5,medium,2024-03-04 10:00:00,976.0,3,4,1.0,6.123233995736766e-17,12.0,
15.957818,107.989391,5.096,66.18,2,1.538,79.8,0.6016,35.25,83.7,critical,2020-02-25 23:00:00,1577.0,2,0,0.8660254037844386,0.5000000000000001,15.0,
15.884813,108.283766,7.959,101.3,10,0.352,47.0,-0.3744,174.78,100.0,high,2020-12-26 07:00:00,4747.0,12,0,-2.4492935982947064e-16,1.0,60.0,
16.083295,108.218535,0.998,3.93,0,1.539,44.6,0.1529,9.49,14.3,low,2019-11-22 00:00:00,966.0,11,-1,-0.5000000000000004,0.8660254037844384,80.0,
15.953462,108.194058,7.904,56.5,8,0.406,70.9,0.7685,100.64,100.0,critical,2019-08-31 07:00:00,655.0,8,-1,-0.8660254037844384,-0.5000000000000004,45.0,
16.124501,108.123913,5.873,64.46,15,1.423,50.2,-0.0883,132.55,100.0,critical,2019-10-27 01:00:00,602.0,10,-1,-0.8660254037844386,0.5000000000000001,85.0,
15.369109,107.819788,6.43,13.35,6,0.265,37.3,0.1435,62.54,68.9,high,2020-07-09 15:00:00,2592.0,7,0,-0.4999999999999998,-0.8660254037844388,35.0,
16.063771,108.209684,3.639,134.33,1,0.967,65.7,0.4381,44.78,74.9,high,2021-01-16 07:00:00,1336.0,1,1,0.49999999999999994,0.8660254037844387,20.0,
15.805335,108.256458,4.553,60.72,7,0.129,64.6,0.3543,101.22,86.8,critical,2020-09-18 09:00:00,321.0,9,0,-1.0,-1.8369701987210297e-16,70.0,
16.06137,108.163237,7.279,10.01,6,0.315,49.3,0.597,86.24,89.8,high,2020-02-13 03:00:00,2290.0,2,0,0.8660254037844386,0.5000000000000001,15.0,
16.062697,108.186676,0.963,16.23,5,1.006,34.2,0.1027,28.18,34.5,low,2023-11-01 14:00:00,3247.0,11,3,-0.5000000000000004,0.8660254037844384,80.0,
15.954447,108.154552,1.493,67.84,6,0.284,21.6,-0.0892,105.19,64.9,medium,2023-01-25 15:00:00,295.0,1,3,0.49999999999999994,0.8660254037844387,20.0,
16.048803,108.147208,8.756,100.05,11,1.062,73.1,0.6509,149.43,100.0,critical,2022-09-23 10:00:00,5146.0,9,2,-1.0,-1.8369701987210297e-16,70.0,
15.82014,107.902932,11.425,65.29,15,1.497,61.5,-0.1933,123.01,100.0,critical,2019-06-30 09:00:00,1195.0,6,-1,1.2246467991473532e-16,-1.0,25.0,
16.112515,108.129872,1.539,21.18,4,1.197,35.2,0.273,73.99,63.2,medium,2020-05-19 02:00:00,3747.0,5,0,0.49999999999999994,-0.8660254037844387,15.0,
16.042413,108.10618,0.446,12.97,1,1.358,39.5,-0.0682,13.84,10.2,low,2021-04-05 19:00:00,965.0,4,1,0.8660254037844387,-0.49999999999999983,10.0,
15.983221,108.073559,3.784,35.11,13,1.475,4.2,-0.0527,66.46,76.7,medium,2023-08-12 22:00:00,3171.0,8,3,-0.8660254037844384,-0.5000000000000004,45.0,
15.955638,108.155666,0.399,33.69,2,1.402,53.1,0.0512,16.64,26.6,low,2021-08-15 21:00:00,3988.0,8,1,-0.8660254037844384,-0.5000000000000004,45.0,
15.547285,108.246559,0.591,42.99,2,1.258,46.0,0.1129,21.38,29.7,low,2023-04-07 12:00:00,3673.0,4,3,0.8660254037844387,-0.49999999999999983,10.0,
15.09161,108.121696,12.232,61.64,23,0.667,66.9,-0.4469,153.54,100.0,high,2022-12-19 02:00:00,1743.0,12,2,-2.4492935982947064e-16,1.0,60.0,
16.055137,108.187704,3.954,87.01,9,0.652,40.0,-0.2324,104.0,80.6,high,2019-12-23 18:00:00,408.0,12,-1,-2.4492935982947064e-16,1.0,60.0,
15.921079,108.11127,5.894,158.6,3,1.389,86.1,0.4845,132.82,100.0,critical,2020-01-26 04:00:00,3749.0,1,0,0.49999999999999994,0.8660254037844387,20.0,
16.058657,108.153221,0.313,13.21,0,1.497,19.7,-0.0185,4.4,11.9,low,2019-08-30 13:00:00,3250.0,8,-1,-0.8660254037844384,-0.5000000000000004,45.0,
16.103949,108.129622,0.271,4.92,5,0.241,37.7,0.1481,11.77,9.3,low,2024-06-25 00:00:00,4069.0,6,4,1.2246467991473532e-16,-1.0,25.0,
15.603899,108.466101,1.617,65.34,1,1.186,14.3,0.148,21.78,64.8,medium,2024-09-06 18:00:00,2998.0,9,4,-1.0,-1.8369701987210297e-16,70.0,
15.368516,107.819737,3.98,24.06,2,1.463,69.7,0.157,19.24,62.4,medium,2020-07-09 08:00:00,405.0,7,0,-0.4999999999999998,-0.8660254037844388,35.0,
16.076522,108.204205,0.336,13.33,1,1.388,42.0,0.1542,11.54,12.9,low,2021-03-07 16:00:00,749.0,3,1,1.0,6.123233995736766e-17,12.0,
15.569613,108.149795,3.669,20.3,2,1.496,60.4,0.3121,19.38,70.6,medium,2024-05-19 05:00:00,3469.0,5,4,0.49999999999999994,-0.8660254037844387,15.0,
16.005015,108.138862,8.466,73.63,11,1.319,42.4,0.4002,68.03,100.0,critical,2020-03-27 13:00:00,441.0,3,0,1.0,6.123233995736766e-17,12.0,
16.062741,108.180548,1.5,283.928,18,1.475,85.0,0.251,180.93,81.2,critical,2022-10-14 19:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
15.221949,108.252649,9.474,105.93,10,0.576,68.6,0.5392,120.12,100.0,critical,2022-09-10 17:00:00,3631.0,9,2,-1.0,-1.8369701987210297e-16,70.0,
15.617072,108.347549,4.478,14.65,2,0.562,40.5,0.3642,36.65,76.5,medium,2022-03-15 06:00:00,2476.0,3,2,1.0,6.123233995736766e-17,12.0,
15.093478,108.121687,8.06,87.62,8,0.102,55.2,0.6334,103.97,93.2,critical,2022-12-18 11:00:00,3649.0,12,2,-2.4492935982947064e-16,1.0,60.0,
16.109433,108.087813,2.116,57.03,5,0.602,45.0,-0.0041,87.15,46.4,medium,2019-09-12 16:00:00,1171.0,9,-1,-1.0,-1.8369701987210297e-16,70.0,
15.99654,108.053141,2.418,7.04,3,0.722,43.4,0.2605,30.0,65.0,medium,2023-12-30 18:00:00,2640.0,12,3,-2.4492935982947064e-16,1.0,60.0,
15.958424,108.16454,2.344,27.02,2,1.333,46.4,0.1696,19.37,62.0,medium,2019-04-12 12:00:00,820.0,4,-1,0.8660254037844387,-0.49999999999999983,10.0,
16.042612,108.105266,0.248,24.39,6,0.63,36.9,-0.1055,28.53,11.4,low,2021-04-05 21:00:00,3070.0,4,1,0.8660254037844387,-0.49999999999999983,10.0,
16.133594,108.050618,0.913,50.45,4,1.271,22.5,-0.0411,52.08,44.5,low,2023-10-24 21:00:00,1633.0,10,3,-0.8660254037844386,0.5000000000000001,85.0,
16.082278,108.217316,0.208,15.38,2,1.41,36.9,-0.0831,10.21,1.6,low,2023-05-15 10:00:00,2564.0,5,3,0.49999999999999994,-0.8660254037844387,15.0,
16.042099,108.185074,1.5,300.565,18,1.519,82.0,0.301,182.66,89.3,critical,2022-10-14 10:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.063889,108.180491,0.462,0.0,0,1.504,49.5,0.1189,0.0,18.0,low,2023-04-01 02:00:00,4085.0,4,3,0.8660254037844387,-0.49999999999999983,10.0,
15.992517,108.186488,4.335,174.04,2,1.537,55.6,0.2784,114.02,100.0,critical,2022-12-06 08:00:00,4345.0,12,2,-2.4492935982947064e-16,1.0,60.0,
15.997328,108.211779,2.154,24.11,6,0.256,49.1,0.0371,72.54,44.7,medium,2022-11-20 21:00:00,3263.0,11,2,-0.5000000000000004,0.8660254037844384,80.0,
15.985037,108.145203,1.5,268.721,18,1.384,65.0,0.365,182.16,81.4,critical,2022-10-14 11:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
15.949431,108.084694,2.925,96.18,2,1.551,51.5,0.2251,45.3,66.9,medium,2021-08-18 08:00:00,4210.0,8,1,-0.8660254037844384,-0.5000000000000004,45.0,
15.818687,107.90143,8.14,48.48,8,0.311,51.4,0.6849,88.1,100.0,critical,2019-06-30 02:00:00,2994.0,6,-1,1.2246467991473532e-16,-1.0,25.0,
16.048362,108.069014,2.301,7.07,5,0.095,22.3,0.2014,18.94,62.3,low,2019-05-17 09:00:00,3178.0,5,-1,0.49999999999999994,-0.8660254037844387,15.0,
16.005612,108.126628,13.204,18.62,16,1.2,67.1,0.69,95.23,100.0,critical,2020-10-07 05:00:00,4763.0,10,0,-0.8660254037844386,0.5000000000000001,85.0,
16.000374,108.190918,2.0,268.231,18,1.514,82.0,0.37,190.47,85.9,critical,2022-10-14 07:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.040567,108.18347,0.955,37.49,1,1.138,50.8,0.0931,12.5,54.7,low,2021-05-03 10:00:00,1238.0,5,1,0.49999999999999994,-0.8660254037844387,15.0,
16.010311,108.200644,2.949,10.92,8,1.24,50.5,-0.1526,25.55,51.2,low,2022-05-11 17:00:00,2758.0,5,2,0.49999999999999994,-0.8660254037844387,15.0,
16.011906,108.21782,0.9,269.212,18,1.491,82.0,0.243,176.79,79.7,high,2022-10-14 14:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.05384,108.08122,0.369,14.52,0,1.509,22.0,-0.0376,4.84,6.1,low,2020-12-21 09:00:00,3318.0,12,0,-2.4492935982947064e-16,1.0,60.0,
16.122871,108.1201,5.839,75.77,16,0.778,63.2,-0.0331,132.94,100.0,critical,2019-10-27 02:00:00,1407.0,10,-1,-0.8660254037844386,0.5000000000000001,85.0,
15.954463,108.19414,12.023,63.61,21,0.374,59.9,-0.5244,96.1,100.0,high,2019-08-31 20:00:00,3360.0,8,-1,-0.8660254037844384,-0.5000000000000004,45.0,
16.062677,108.21196,0.8,273.39,18,1.512,85.0,0.334,171.46,80.4,high,2022-10-14 11:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.067944,108.194274,6.417,33.8,6,0.111,51.0,0.3378,70.64,92.6,high,2019-09-11 22:00:00,9.0,9,-1,-1.0,-1.8369701987210297e-16,70.0,
15.522692,108.35633,2.246,27.57,10,0.686,9.9,-0.1674,59.17,60.7,medium,2024-01-06 14:00:00,5476.0,1,4,0.49999999999999994,0.8660254037844387,20.0,
15.948469,108.062716,6.91,89.97,7,0.741,67.1,0.601,154.96,100.0,critical,2020-02-09 19:00:00,3455.0,2,0,0.8660254037844386,0.5000000000000001,15.0,
15.98232,108.071822,0.071,0.0,0,1.368,31.1,0.0108,7.76,12.6,low,2020-05-07 11:00:00,2421.0,5,0,0.49999999999999994,-0.8660254037844387,15.0,
15.945668,108.175056,1.5,300.717,18,1.503,65.0,0.369,183.19,80.4,critical,2022-10-14 17:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.042812,108.212992,0.5,262.744,18,1.46,90.0,0.248,175.39,80.9,high,2022-10-14 14:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.096244,108.09379,0.148,13.72,0,1.51,14.7,0.0782,4.57,2.7,low,2020-07-28 15:00:00,1445.0,7,0,-0.4999999999999998,-0.8660254037844388,35.0,
15.272516,108.014772,1.35,19.26,2,1.426,54.6,0.2963,12.45,64.5,low,2023-06-21 17:00:00,1722.0,6,3,1.2246467991473532e-16,-1.0,25.0,
16.009048,108.198388,0.1,5.75,5,0.322,52.9,0.0542,12.19,6.3,low,2024-06-05 04:00:00,1023.0,6,4,1.2246467991473532e-16,-1.0,25.0,
16.083216,108.043175,6.261,32.13,7,0.075,57.1,0.2119,95.81,80.2,high,2022-09-18 04:00:00,922.0,9,2,-1.0,-1.8369701987210297e-16,70.0,
16.067079,108.17619,3.081,23.6,7,0.172,36.9,0.014,47.65,45.1,medium,2022-09-25 06:00:00,4834.0,9,2,-1.0,-1.8369701987210297e-16,70.0,
16.051542,108.080025,2.709,28.55,2,1.341,73.8,0.241,16.81,66.4,medium,2024-03-04 11:00:00,1430.0,3,4,1.0,6.123233995736766e-17,12.0,
15.957627,108.161208,2.835,50.26,3,1.54,54.5,0.2784,34.02,88.3,medium,2024-04-13 11:00:00,3165.0,4,4,0.8660254037844387,-0.49999999999999983,10.0,
16.134639,108.04907,2.664,20.09,6,0.117,45.4,0.279,56.21,52.1,medium,2022-02-03 00:00:00,171.0,2,2,0.8660254037844386,0.5000000000000001,15.0,
15.994314,108.186913,6.07,57.48,6,0.178,71.1,0.3182,107.8,79.1,critical,2023-11-03 05:00:00,1828.0,11,3,-0.5000000000000004,0.8660254037844384,80.0,
15.0939,108.120128,13.696,98.86,19,0.306,83.1,-0.3036,143.09,100.0,critical,2022-12-18 22:00:00,3086.0,12,2,-2.4492935982947064e-16,1.0,60.0,
16.036302,108.209578,0.4,292.582,18,1.39,82.0,0.352,177.45,86.4,high,2022-10-14 16:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.065981,108.241725,0.4,301.836,18,1.419,60.0,0.354,180.24,89.9,high,2022-10-14 18:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.070023,108.10159,0.96,0.0,5,0.179,52.6,0.0589,27.6,11.6,low,2022-01-06 03:00:00,691.0,1,2,0.49999999999999994,0.8660254037844387,20.0,
16.089336,108.246574,0.6,269.188,18,1.458,60.0,0.356,189.4,85.0,high,2022-10-14 15:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.051742,108.172839,5.033,31.48,13,1.489,73.6,-0.1448,88.2,97.3,high,2020-04-05 20:00:00,815.0,4,0,0.8660254037844387,-0.49999999999999983,10.0,
16.061061,108.157856,2.204,24.46,10,0.159,46.0,0.0132,66.51,60.0,medium,2021-07-05 05:00:00,5029.0,7,1,-0.4999999999999998,-0.8660254037844388,35.0,
16.003539,108.138726,9.457,15.31,14,1.639,75.9,0.2387,65.19,100.0,critical,2020-03-27 16:00:00,325.0,3,0,1.0,6.123233995736766e-17,12.0,
16.038304,108.243466,0.3,306.046,18,1.464,55.0,0.247,187.39,90.6,high,2022-10-14 07:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
15.847349,107.93581,2.227,59.66,3,1.342,68.9,0.0609,54.33,80.7,medium,2024-06-23 11:00:00,4449.0,6,4,1.2246467991473532e-16,-1.0,25.0,
15.921101,108.109621,6.918,43.52,6,0.398,38.1,0.2818,201.25,100.0,high,2020-01-26 07:00:00,782.0,1,0,0.49999999999999994,0.8660254037844387,20.0,
16.070255,108.19398,0.159,0.0,2,0.764,37.3,0.047,22.9,2.9,low,2019-10-18 04:00:00,2350.0,10,-1,-0.8660254037844386,0.5000000000000001,85.0,
15.960226,108.172575,2.094,1.89,1,1.388,33.6,0.3322,26.22,44.1,low,2019-01-05 16:00:00,159.0,1,-1,0.49999999999999994,0.8660254037844387,20.0,
16.144661,108.023628,0.068,11.47,2,0.616,60.7,-0.0224,13.66,11.4,low,2020-04-25 11:00:00,692.0,4,0,0.8660254037844387,-0.49999999999999983,10.0,
15.367271,107.818865,5.416,50.44,6,1.117,46.8,0.2981,52.68,65.4,high,2020-07-09 12:00:00,390.0,7,0,-0.4999999999999998,-0.8660254037844388,35.0,
16.008605,108.216194,1.0,289.245,18,1.45,82.0,0.228,173.26,85.4,high,2022-10-14 16:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
15.800867,107.26063,4.753,35.04,8,0.167,41.4,0.4191,42.55,62.3,high,2021-03-08 07:00:00,4829.0,3,1,1.0,6.123233995736766e-17,12.0,
15.954436,108.195861,4.043,127.17,7,0.501,76.4,-0.1876,182.03,98.5,high,2021-06-26 08:00:00,1172.0,6,1,1.2246467991473532e-16,-1.0,25.0,
16.053432,108.081911,3.444,25.23,5,1.286,64.8,0.2063,39.18,68.3,medium,2024-03-04 14:00:00,4180.0,3,4,1.0,6.123233995736766e-17,12.0,
16.064478,108.21431,0.8,285.178,18,1.387,85.0,0.35,181.25,90.3,high,2022-10-14 12:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.133051,107.983766,2.97,40.61,2,1.536,45.2,0.3923,39.36,74.9,medium,2024-01-31 14:00:00,5089.0,1,4,0.49999999999999994,0.8660254037844387,20.0,
16.068863,108.102888,4.544,114.53,4,1.489,58.2,0.3997,120.6,99.9,critical,2022-08-22 16:00:00,1797.0,8,2,-0.8660254037844384,-0.5000000000000004,45.0,
16.070086,108.193257,0.688,12.97,0,1.378,21.7,0.0423,4.32,11.6,low,2019-02-28 07:00:00,28.0,2,-1,0.8660254037844386,0.5000000000000001,15.0,
15.983521,108.074716,2.325,30.67,6,0.48,46.9,0.0381,58.19,56.0,medium,2020-01-19 05:00:00,1543.0,1,0,0.49999999999999994,0.8660254037844387,20.0,
15.957558,108.172147,2.439,35.92,11,0.715,57.1,-0.1646,42.63,47.5,low,2019-01-05 23:00:00,1266.0,1,-1,0.49999999999999994,0.8660254037844387,20.0,
16.006201,108.195525,0.5,279.541,18,1.471,82.0,0.283,191.66,87.9,high,2022-10-14 12:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.118595,107.984565,4.319,12.37,8,0.626,71.8,0.3086,40.31,89.3,high,2023-05-18 04:00:00,2954.0,5,3,0.49999999999999994,-0.8660254037844387,15.0,
16.073681,108.20329,0.201,0.0,0,1.234,30.6,-0.0338,0.0,20.4,low,2023-07-05 10:00:00,135.0,7,3,-0.4999999999999998,-0.8660254037844388,35.0,
16.092179,108.230813,0.5,287.274,18,1.486,60.0,0.367,172.87,83.5,high,2022-10-14 17:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
15.818461,107.902423,1.278,26.48,5,0.689,48.0,0.0934,27.03,21.7,low,2023-07-06 18:00:00,2541.0,7,3,-0.4999999999999998,-0.8660254037844388,35.0,
16.061201,108.191528,6.515,37.7,3,1.32,44.6,0.4226,60.16,98.1,critical,2021-02-15 06:00:00,2906.0,2,1,0.8660254037844386,0.5000000000000001,15.0,
15.799853,107.261355,4.793,25.15,18,0.15,44.3,-0.2135,68.36,96.6,high,2019-07-30 06:00:00,304.0,7,-1,-0.4999999999999998,-0.8660254037844388,35.0,
15.818719,107.903369,4.521,12.06,0,1.517,81.7,0.4155,28.26,91.8,high,2019-06-29 20:00:00,4676.0,6,-1,1.2246467991473532e-16,-1.0,25.0,
16.058472,108.162025,9.237,22.22,13,1.484,57.6,0.7374,60.19,93.6,critical,2020-02-13 07:00:00,3742.0,2,0,0.8660254037844386,0.5000000000000001,15.0,
15.984942,108.072706,2.879,53.57,1,0.783,52.7,0.2559,17.86,87.0,medium,2024-03-28 07:00:00,4601.0,3,4,1.0,6.123233995736766e-17,12.0,
16.092179,108.230813,0.5,287.274,18,1.486,60.0,0.367,172.87,83.5,high,2022-10-14 17:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
15.440103,108.585574,1.229,17.61,2,1.242,43.2,0.2716,8.05,14.0,low,2021-12-09 06:00:00,1011.0,12,1,-2.4492935982947064e-16,1.0,60.0,
16.107561,108.260397,0.695,3.09,3,0.298,53.6,-0.026,34.87,22.6,low,2022-10-16 13:00:00,44.0,10,2,-0.8660254037844386,0.5000000000000001,85.0,
16.059951,108.235026,0.7,281.924,18,1.391,60.0,0.269,190.69,84.5,high,2022-10-14 17:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.112515,108.129872,1.539,21.18,4,1.197,35.2,0.273,73.99,63.2,medium,2020-05-19 02:00:00,3747.0,5,0,0.49999999999999994,-0.8660254037844387,15.0,
15.734122,108.258192,0.429,19.15,1,0.972,47.3,0.1083,6.38,14.3,low,2022-07-30 23:00:00,2678.0,7,2,-0.4999999999999998,-0.8660254037844388,35.0,
16.009994,108.200055,5.954,107.19,2,1.334,73.0,0.7244,56.15,100.0,critical,2019-02-26 04:00:00,3659.0,2,-1,0.8660254037844386,0.5000000000000001,15.0,
16.05629,108.187645,2.959,35.58,4,0.532,45.9,0.4279,74.85,69.3,medium,2019-12-23 13:00:00,1455.0,12,-1,-2.4492935982947064e-16,1.0,60.0,
15.953894,108.193618,7.135,34.63,7,0.225,55.0,0.455,94.7,100.0,critical,2019-08-31 06:00:00,5371.0,8,-1,-0.8660254037844384,-0.5000000000000004,45.0,
15.984942,108.072706,2.879,53.57,1,0.783,52.7,0.2559,17.86,87.0,medium,2024-03-28 07:00:00,4601.0,3,4,1.0,6.123233995736766e-17,12.0,
15.850761,108.012543,1.985,59.36,7,0.358,34.1,0.0466,63.87,40.0,medium,2021-06-16 23:00:00,946.0,6,1,1.2246467991473532e-16,-1.0,25.0,
16.037517,108.217058,2.85,34.6,6,0.965,2.0,0.1985,60.98,58.4,medium,2023-11-07 01:00:00,1.0,11,3,-0.5000000000000004,0.8660254037844384,80.0,
15.845933,107.935132,3.599,59.91,8,0.08,67.4,0.4246,114.29,92.4,high,2024-06-23 16:00:00,1660.0,6,4,1.2246467991473532e-16,-1.0,25.0,
15.953462,108.194058,7.904,56.5,8,0.406,70.9,0.7685,100.64,100.0,critical,2019-08-31 07:00:00,655.0,8,-1,-0.8660254037844384,-0.5000000000000004,45.0,
