latitude,longitude,water_level_m,rainfall_mm,hours_rain,tide_level,historical_score,water_level_trend,rain_6h,soil_saturation,risk_level,timestamp,id,month,year_index,month_sin,month_cos,seasonal_risk_score,data_source
16.035836,108.218656,0.38,16.34,4,0.929,14.8,-0.012,11.61,15.0,low,2024-09-14T17:00:00,2643,,,,,,
15.370463,108.27647,2.646,10.03,10,1.402,14.2,-0.158,35.88,40.4,low,2022-01-23T13:00:00,2644,,,,,,
16.037588,108.217129,2.137,16.43,1,1.116,46.2,0.3457,5.48,52.6,medium,2023-11-06T20:00:00,2645,,,,,,
16.120173,107.984654,4.769,20.16,13,1.351,58.7,0.2284,32.06,89.7,high,2023-05-18T06:00:00,2646,,,,,,
15.602877,108.464881,1.036,1.06,4,0.122,48.6,-0.1,8.16,22.1,low,2023-04-28T22:00:00,2647,,,,,,
16.059321,108.16273,5.154,44.62,5,1.178,78.4,0.6363,58.98,83.2,critical,2020-02-12T23:00:00,2648,,,,,,
15.569995,108.476753,0.865,41.07,5,1.181,19.5,0.1001,28.9,12.6,low,2021-09-10T19:00:00,2649,,,,,,
15.846678,108.338536,0.13,0.0,0,1.469,49.8,-0.1184,0.0,1.6,low,2021-03-18T20:00:00,2650,,,,,,
15.537372,108.340085,0.981,14.58,0,1.513,30.1,0.0955,8.45,34.3,low,2023-08-19T20:00:00,2651,,,,,,
16.037264,108.220146,3.067,21.97,7,0.297,50.6,0.2175,62.83,59.0,medium,2023-11-07T02:00:00,2652,,,,,,
16.117931,107.985936,0.2,3.88,2,0.592,31.6,0.0055,16.09,6.5,low,2019-11-01T18:00:00,2653,,,,,,
15.635313,108.156069,5.356,57.37,9,0.238,63.1,-0.1726,96.16,92.8,high,2019-09-16T19:00:00,2654,,,,,,
15.982537,108.071994,0.7,0.0,1,1.299,38.0,0.0776,13.58,23.6,low,2024-04-26T21:00:00,2655,,,,,,
16.067337,108.177253,0.163,2.26,0,1.249,41.1,0.1625,9.38,15.6,low,2020-10-10T23:00:00,2656,,,,,,
15.958329,108.167042,3.618,16.82,7,0.186,49.5,0.1835,38.44,63.9,medium,2019-04-12T17:00:00,2657,,,,,,
16.143144,108.024059,0.507,22.25,1,1.473,38.0,0.047,7.42,33.9,low,2023-07-02T01:00:00,2658,,,,,,
15.757447,108.288559,0.394,0.0,1,1.41,51.2,0.0747,3.59,0.0,low,2024-04-09T04:00:00,2659,,,,,,
16.061098,108.155531,0.501,0.0,0,1.462,9.0,0.1976,8.57,16.5,low,2019-04-13T23:00:00,2660,,,,,,
15.777671,108.087038,1.783,10.57,0,1.443,45.5,-0.0173,19.12,54.4,low,2023-07-11T19:00:00,2661,,,,,,
16.145686,108.115912,0.578,34.94,2,1.508,33.5,0.0352,17.03,19.1,low,2020-07-17T09:00:00,2662,,,,,,
16.029231,108.224435,6.107,128.48,4,1.386,50.5,0.5688,128.55,100.0,critical,2019-12-04T02:00:00,2663,,,,,,
15.643127,108.325781,0.0,0.0,1,1.504,27.3,0.0,2.69,16.0,low,2019-04-18T22:00:00,2664,,,,,,
15.995868,108.185353,4.427,26.2,5,0.496,58.7,0.4829,62.92,73.3,high,2023-01-29T19:00:00,2665,,,,,,
16.070813,108.192914,0.549,0.0,0,1.269,40.4,0.0117,0.0,17.4,low,2022-09-26T05:00:00,2666,,,,,,
16.063227,108.208869,2.745,72.17,5,0.47,54.0,0.2392,91.14,56.7,medium,2022-12-05T03:00:00,2667,,,,,,
15.369101,108.278141,0.683,0.0,1,1.133,27.4,0.1678,1.83,23.9,low,2019-04-12T21:00:00,2668,,,,,,
16.055121,108.189486,0.225,2.3,0,1.348,22.1,0.0372,0.77,7.9,low,2024-08-06T18:00:00,2669,,,,,,
15.922591,108.110961,1.466,22.7,3,1.547,19.1,0.3099,21.98,41.6,low,2020-07-21T22:00:00,2670,,,,,,
15.439044,108.588219,1.451,12.21,1,1.33,7.3,0.2506,23.74,15.3,low,2021-12-09T08:00:00,2671,,,,,,
15.984225,108.074522,0.697,16.97,1,1.495,10.1,0.1272,5.66,23.9,low,2024-04-26T18:00:00,2672,,,,,,
15.368575,108.27619,0.054,9.67,1,1.4,32.7,-0.0539,8.49,17.7,low,2024-05-22T04:00:00,2673,,,,,,
15.887406,108.150486,3.549,65.86,10,0.533,54.6,-0.1879,109.88,97.5,high,2020-10-01T18:00:00,2674,,,,,,
16.10958,108.087827,3.62,49.68,4,1.269,74.7,0.2254,68.55,92.6,high,2019-05-28T17:00:00,2675,,,,,,
16.046542,108.149124,10.682,61.02,14,1.301,71.9,0.6759,167.83,100.0,critical,2022-09-23T13:00:00,2676,,,,,,
15.971979,108.173767,4.962,46.61,3,1.236,52.3,0.6104,71.99,88.3,critical,2024-04-28T04:00:00,2677,,,,,,
15.734122,108.258192,0.429,19.15,1,0.972,47.3,0.1083,6.38,14.3,low,2022-07-30T23:00:00,2678,,,,,,
16.041714,108.107613,0.005,0.0,2,0.967,39.3,0.0049,12.19,14.2,low,2023-01-18T05:00:00,2679,,,,,,
15.317941,107.813061,0.56,0.0,4,0.496,54.1,0.0033,1.12,17.6,low,2021-09-11T19:00:00,2680,,,,,,
15.386331,108.499837,2.21,23.48,3,1.14,34.6,-0.0586,19.3,64.0,low,2022-06-20T23:00:00,2681,,,,,,
15.998763,108.142453,2.384,7.99,0,1.231,41.7,0.26,2.66,83.0,medium,2020-07-22T20:00:00,2682,,,,,,
15.983304,108.073709,3.837,16.22,12,1.409,38.4,-0.0431,57.62,75.5,medium,2023-08-12T21:00:00,2683,,,,,,
15.093725,108.123277,2.389,0.06,2,1.309,37.4,0.1586,28.3,54.2,low,2020-02-02T04:00:00,2684,,,,,,
15.319141,107.811495,0.0,1.8,1,0.7,30.3,-0.1513,2.76,9.0,low,2023-08-31T17:00:00,2685,,,,,,
15.958129,108.166024,4.949,8.93,14,0.605,81.5,-0.0674,32.06,67.5,high,2019-04-13T03:00:00,2686,,,,,,
16.004428,108.137882,0.077,0.0,0,1.115,31.7,-0.0794,3.55,15.1,low,2019-04-12T14:00:00,2687,,,,,,
15.385129,108.499044,0.383,27.31,4,1.523,37.6,-0.0454,23.68,16.3,low,2023-08-19T18:00:00,2688,,,,,,
15.986334,108.167458,2.314,11.92,6,0.287,47.4,-0.0891,32.93,50.0,low,2022-07-08T17:00:00,2689,,,,,,
15.991963,108.14299,2.889,26.57,4,0.874,51.4,0.1879,33.4,62.1,medium,2024-09-23T06:00:00,2690,,,,,,
16.082856,108.217344,1.18,27.63,8,0.101,21.7,-0.1246,73.74,52.0,low,2022-08-09T15:00:00,2691,,,,,,
16.062511,108.209999,3.445,15.33,4,0.763,63.4,0.391,19.51,76.8,medium,2023-01-31T01:00:00,2692,,,,,,
15.851467,108.009306,2.142,19.28,11,0.932,13.3,-0.0351,34.15,56.6,low,2020-07-17T03:00:00,2693,,,,,,
16.053327,108.188041,14.104,40.81,16,1.418,48.9,0.4386,142.27,100.0,critical,2020-11-04T07:00:00,2694,,,,,,
15.819154,107.904131,0.714,23.88,1,1.425,41.5,-0.0425,7.96,20.8,low,2023-07-06T14:00:00,2695,,,,,,
16.105729,108.085318,1.918,68.76,2,1.18,44.3,-0.0363,39.42,40.7,medium,2019-09-12T13:00:00,2696,,,,,,
16.063452,108.222152,2.086,49.73,6,0.4,18.1,-0.2549,77.61,46.9,low,2022-07-28T00:00:00,2697,,,,,,
15.095244,108.121088,0.249,7.66,0,1.417,45.3,-0.0447,4.71,7.5,low,2021-05-04T19:00:00,2698,,,,,,
16.143423,108.115108,0.168,0.0,0,1.134,2.9,-0.0002,0.0,22.2,low,2023-10-24T07:00:00,2699,,,,,,
16.048866,108.168863,2.752,26.79,14,1.372,14.3,-0.0264,42.35,41.8,low,2020-02-26T23:00:00,2700,,,,,,
15.788172,108.104839,0.0,6.49,3,1.163,12.8,-0.0417,2.81,22.3,low,2022-03-02T16:00:00,2701,,,,,,
15.788675,108.106841,7.024,28.5,13,1.443,76.0,0.1898,59.29,93.3,critical,2024-12-25T00:00:00,2702,,,,,,
16.002788,108.138843,1.986,22.06,8,0.212,36.1,0.1559,46.42,67.5,low,2022-09-09T16:00:00,2703,,,,,,
16.119477,107.984633,6.03,22.15,17,1.323,49.5,-0.2147,51.27,96.8,high,2019-06-15T10:00:00,2704,,,,,,
16.066218,108.193689,0.628,0.0,2,0.646,27.5,0.1014,4.47,16.6,low,2022-09-26T08:00:00,2705,,,,,,
16.048597,108.167013,1.593,0.0,2,0.742,16.4,0.1932,24.84,60.0,low,2023-05-26T04:00:00,2706,,,,,,
15.780367,108.088006,5.494,92.77,6,0.548,57.8,0.4253,138.52,98.5,critical,2023-07-23T20:00:00,2707,,,,,,
16.041274,108.104758,0.0,0.0,0,1.293,16.9,0.0,5.88,15.3,low,2021-10-01T06:00:00,2708,,,,,,
15.439319,108.587871,1.478,11.65,0,0.996,40.8,0.1034,12.01,43.1,low,2023-04-05T13:00:00,2709,,,,,,
16.109245,108.261216,2.435,5.55,6,0.261,27.7,-0.0706,30.8,48.0,low,2021-02-10T02:00:00,2710,,,,,,
15.112906,108.182101,0.145,5.13,1,1.518,47.6,0.1452,12.33,24.4,low,2020-05-03T19:00:00,2711,,,,,,
16.048538,108.168148,3.011,11.76,8,0.761,31.1,-0.0405,42.46,39.4,low,2020-02-26T20:00:00,2712,,,,,,
16.069393,108.193041,1.679,35.18,3,1.612,25.0,0.2414,31.19,65.8,medium,2020-12-31T02:00:00,2713,,,,,,
16.058273,108.156122,1.02,0.0,7,0.328,9.3,0.0268,21.07,33.9,low,2020-09-11T09:00:00,2714,,,,,,
15.951914,108.195377,5.597,61.5,4,1.34,54.6,0.5057,49.55,98.6,critical,2019-08-31T03:00:00,2715,,,,,,
16.118559,107.981157,0.123,0.0,0,1.36,41.1,-0.0007,0.0,17.0,low,2021-07-22T00:00:00,2716,,,,,,
15.905673,107.493207,0.026,8.68,0,1.362,41.1,-0.1223,2.89,16.9,low,2024-11-08T02:00:00,2717,,,,,,
16.118444,108.115322,0.733,4.49,1,1.481,36.5,0.041,11.43,27.4,low,2024-04-01T16:00:00,2718,,,,,,
15.94795,108.253508,0.936,5.52,5,0.097,33.8,0.0104,8.51,2.8,low,2023-09-14T15:00:00,2719,,,,,,
16.00493,108.126718,14.253,54.79,21,0.657,61.2,-0.1597,89.33,100.0,high,2020-10-07T10:00:00,2720,,,,,,
16.058482,108.15561,0.278,0.41,0,1.231,33.1,0.0355,2.62,15.9,low,2022-03-27T05:00:00,2721,,,,,,
16.132228,108.04874,2.588,19.67,12,1.396,18.8,-0.2325,60.42,48.9,low,2024-09-20T14:00:00,2722,,,,,,
16.06941,108.19473,0.828,37.3,5,1.166,40.5,-0.0315,61.94,24.4,low,2021-09-17T05:00:00,2723,,,,,,
15.439561,108.587051,0.311,0.0,1,0.963,14.7,-0.0603,2.2,20.3,low,2021-01-14T15:00:00,2724,,,,,,
15.847101,107.935599,2.869,36.73,6,1.111,64.4,0.1513,105.85,86.9,medium,2024-06-23T14:00:00,2725,,,,,,
16.100837,108.279469,14.549,71.15,21,0.19,50.4,-0.2469,110.17,100.0,high,2022-11-05T13:00:00,2726,,,,,,
15.788103,108.106458,0.527,3.72,3,0.506,53.2,-0.0959,17.57,20.5,low,2021-03-10T17:00:00,2727,,,,,,
15.684556,108.0172,0.284,0.0,2,0.236,48.6,0.0168,0.0,13.0,low,2023-08-04T14:00:00,2728,,,,,,
16.133769,108.047263,0.426,11.18,1,1.319,26.2,-0.0297,16.05,4.3,low,2019-07-07T02:00:00,2729,,,,,,
16.04061,108.105922,0.201,8.68,1,0.917,38.4,-0.0228,2.89,16.9,low,2023-10-21T08:00:00,2730,,,,,,
15.805358,108.255143,2.198,43.41,2,1.48,14.9,0.138,21.44,47.8,low,2019-11-15T15:00:00,2731,,,,,,
15.986053,108.241273,1.525,74.91,6,0.178,14.3,-0.2048,137.55,71.0,medium,2020-07-06T08:00:00,2732,,,,,,
15.548177,108.246699,0.073,0.0,0,1.486,48.7,0.0224,0.0,15.2,low,2021-01-22T20:00:00,2733,,,,,,
15.805253,108.379037,0.159,18.1,1,1.438,9.3,-0.0983,6.03,11.4,low,2020-09-13T04:00:00,2734,,,,,,
15.954621,108.156587,0.325,4.5,0,1.313,47.5,0.038,1.5,23.6,low,2024-03-11T10:00:00,2735,,,,,,
15.438578,108.586688,0.664,33.2,2,1.464,45.2,0.0771,30.85,17.0,low,2020-06-18T16:00:00,2736,,,,,,
16.079892,108.216687,1.973,57.65,4,1.305,50.1,0.097,59.23,37.7,medium,2020-04-16T12:00:00,2737,,,,,,
15.846011,108.337294,2.491,40.33,3,1.4,81.2,0.4814,61.43,73.8,high,2022-04-25T16:00:00,2738,,,,,,
16.036403,108.2181,2.891,57.42,10,0.633,28.4,-0.1462,72.7,64.1,medium,2023-11-07T05:00:00,2739,,,,,,
16.06307,108.193513,9.196,59.41,9,0.359,52.1,0.2845,130.45,100.0,critical,2021-02-15T12:00:00,2740,,,,,,
15.960138,108.137948,3.52,40.97,4,0.753,84.7,0.2873,47.9,63.0,high,2019-09-27T00:00:00,2741,,,,,,
15.883907,108.282736,0.103,7.99,1,1.073,11.2,-0.081,16.84,12.1,low,2023-01-04T17:00:00,2742,,,,,,
16.081223,108.214882,0.875,6.06,5,0.223,30.5,-0.1435,10.37,24.4,low,2024-01-08T23:00:00,2743,,,,,,
16.119147,107.984053,0.164,5.01,0,1.138,50.3,0.0793,2.03,2.8,low,2020-12-14T12:00:00,2744,,,,,,
15.972165,108.172044,8.202,46.39,8,0.171,50.6,0.5412,109.34,99.9,critical,2024-04-28T09:00:00,2745,,,,,,
15.995927,108.193901,1.764,57.46,1,1.28,27.7,0.072,19.15,33.0,low,2021-01-16T04:00:00,2746,,,,,,
15.959615,108.166196,3.717,6.3,5,0.09,60.7,0.0989,31.53,63.8,medium,2019-04-12T18:00:00,2747,,,,,,
16.044676,108.221283,0.0,6.68,1,0.791,32.2,0.0,13.22,5.6,low,2021-04-11T23:00:00,2748,,,,,,
15.549341,108.246032,0.314,15.07,4,0.923,39.0,0.0626,21.66,23.8,low,2020-08-25T21:00:00,2749,,,,,,
15.995443,108.140752,6.123,9.54,12,1.139,69.9,-0.1797,42.46,69.5,high,2024-09-23T17:00:00,2750,,,,,,
15.369495,108.276454,4.123,47.9,5,0.85,55.5,0.1983,94.83,89.1,high,2022-07-23T00:00:00,2751,,,,,,
15.79085,108.10695,0.623,10.74,2,0.929,44.0,0.0954,16.33,20.8,low,2021-03-10T16:00:00,2752,,,,,,
15.385237,108.49829,0.244,0.0,0,1.48,24.3,0.0902,0.0,4.7,low,2023-04-23T09:00:00,2753,,,,,,
15.440351,108.586209,0.28,2.02,2,0.894,40.8,0.0424,2.57,14.4,low,2020-01-05T14:00:00,2754,,,,,,
15.820507,107.900984,1.796,81.89,1,1.055,23.1,0.1312,27.3,57.8,medium,2024-11-13T20:00:00,2755,,,,,,
16.041051,108.183132,1.045,38.3,2,1.234,20.3,0.1498,29.5,24.2,low,2019-10-17T08:00:00,2756,,,,,,
15.504249,108.482052,0.662,20.69,2,1.275,38.8,0.1568,7.38,28.0,low,2023-08-26T08:00:00,2757,,,,,,
16.010311,108.200644,2.949,10.92,8,1.24,50.5,-0.1526,25.55,51.2,low,2022-05-11T17:00:00,2758,,,,,,
16.0398,108.182332,1.679,72.29,6,0.99,36.1,-0.075,70.66,54.6,medium,2021-09-25T08:00:00,2759,,,,,,
15.602704,108.464611,0.259,2.53,0,1.395,16.2,0.0992,9.62,1.8,low,2021-06-03T20:00:00,2760,,,,,,
15.094045,108.11886,2.364,0.99,8,0.319,52.8,-0.1214,31.06,54.8,low,2022-12-21T09:00:00,2761,,,,,,
16.021481,108.189817,0.112,10.69,4,0.132,11.3,0.0773,17.07,14.2,low,2019-12-16T10:00:00,2762,,,,,,
15.441247,108.586317,0.239,0.0,0,1.283,17.7,-0.0032,0.0,21.4,low,2021-01-14T12:00:00,2763,,,,,,
16.067234,108.175806,4.729,60.85,4,1.261,79.5,0.4371,78.48,77.5,critical,2019-08-19T23:00:00,2764,,,,,,
15.864072,108.322893,0.357,0.0,0,1.238,10.5,-0.0063,0.0,16.0,low,2019-05-20T19:00:00,2765,,,,,,
15.287982,107.892002,0.734,14.2,2,0.528,47.1,0.1323,18.96,27.8,low,2024-12-26T01:00:00,2766,,,,,,
16.121245,108.120981,0.543,0.0,1,1.484,34.2,0.0488,15.18,17.7,low,2023-09-04T02:00:00,2767,,,,,,
15.817737,107.905343,4.106,72.72,1,1.023,65.9,0.6991,24.24,91.7,high,2019-06-29T19:00:00,2768,,,,,,
15.603143,108.465476,6.254,39.89,12,0.609,76.6,0.2021,37.23,82.7,critical,2021-06-06T19:00:00,2769,,,,,,
16.053435,108.186704,4.402,38.4,10,0.125,71.1,-0.1388,123.01,93.3,high,2019-12-18T06:00:00,2770,,,,,,
15.549691,108.245798,2.334,23.69,6,1.198,52.0,0.3163,66.16,56.7,medium,2020-08-18T13:00:00,2771,,,,,,
15.949124,108.255158,2.622,8.22,4,0.102,45.6,0.1623,25.5,40.8,low,2019-05-16T00:00:00,2772,,,,,,
16.098963,108.278181,2.162,30.0,1,1.427,13.2,0.0084,10.0,50.1,low,2023-09-19T15:00:00,2773,,,,,,
16.011937,108.195319,2.765,39.41,7,0.293,26.6,0.0945,55.94,66.0,medium,2022-06-02T04:00:00,2774,,,,,,
16.08191,108.216455,0.122,0.0,0,1.458,21.1,-0.2194,2.32,15.5,low,2022-08-10T15:00:00,2775,,,,,,
15.95294,108.161807,0.091,2.84,2,0.602,43.5,0.0914,10.21,9.9,low,2020-01-23T22:00:00,2776,,,,,,
15.818881,107.901629,1.184,4.69,1,0.856,23.1,0.1738,18.2,20.9,low,2023-07-06T17:00:00,2777,,,,,,
15.799533,107.26074,3.703,17.33,6,0.291,82.0,0.3109,75.04,83.8,high,2019-07-29T18:00:00,2778,,,,,,
16.111607,108.087335,5.383,31.56,8,0.279,63.2,0.3014,82.97,97.8,high,2019-05-28T21:00:00,2779,,,,,,
16.058616,108.153286,0.544,0.0,2,0.69,41.1,-0.0141,12.05,20.4,low,2022-01-21T17:00:00,2780,,,,,,
15.960648,108.138825,1.792,52.03,2,1.477,22.1,-0.059,32.72,59.5,low,2023-08-30T13:00:00,2781,,,,,,
15.617847,108.344647,2.509,13.87,4,0.638,40.8,0.103,28.78,58.9,low,2019-02-26T15:00:00,2782,,,,,,
15.43987,108.584943,0.625,19.17,8,0.086,15.8,-0.0366,32.04,29.4,low,2019-10-20T07:00:00,2783,,,,,,
15.366807,107.81874,1.529,15.87,6,0.879,27.3,0.144,32.34,60.1,low,2024-03-15T20:00:00,2784,,,,,,
15.463317,107.937024,7.249,28.58,16,0.733,86.0,-0.1988,106.07,100.0,critical,2020-11-02T10:00:00,2785,,,,,,
15.901785,108.247558,0.452,0.0,1,1.353,46.3,0.0398,5.2,22.6,low,2024-02-26T04:00:00,2786,,,,,,
15.949742,108.086077,0.244,12.73,0,1.454,32.0,0.0805,5.2,2.9,low,2021-08-19T13:00:00,2787,,,,,,
15.89513,108.080596,0.509,7.83,0,1.497,38.4,0.1046,2.61,17.0,low,2022-10-15T09:00:00,2788,,,,,,
16.05086,108.081666,0.412,0.0,0,1.201,25.3,-0.1045,2.64,17.6,low,2024-07-14T15:00:00,2789,,,,,,
16.057945,108.154521,0.55,13.16,0,1.431,44.0,-0.0044,7.1,38.5,low,2019-08-09T13:00:00,2790,,,,,,
16.134648,108.050722,0.4,11.15,3,0.978,52.3,-0.0807,23.41,4.4,low,2019-07-07T04:00:00,2791,,,,,,
15.848187,108.338002,0.844,10.73,6,0.4,39.2,0.0628,23.35,37.0,low,2022-01-24T22:00:00,2792,,,,,,
15.904269,107.493108,0.843,4.09,2,0.492,29.0,-0.0326,21.79,12.8,low,2023-01-07T06:00:00,2793,,,,,,
16.100989,108.28017,9.806,75.82,9,0.156,73.7,0.6978,119.96,100.0,critical,2022-11-05T01:00:00,2794,,,,,,
15.643026,108.326554,0.0,0.0,0,1.506,43.0,-0.0158,2.69,17.0,low,2019-04-18T20:00:00,2795,,,,,,
16.041605,108.104426,0.315,0.0,0,1.484,42.3,0.1464,0.0,2.7,low,2024-01-12T20:00:00,2796,,,,,,
16.12074,107.983327,0.0,7.24,0,1.398,39.1,-0.1227,2.41,16.9,low,2021-07-22T01:00:00,2797,,,,,,
16.048053,108.149176,6.77,45.03,5,1.237,63.5,0.3704,134.54,100.0,critical,2022-09-23T04:00:00,2798,,,,,,
15.88194,108.283272,4.422,48.89,4,0.793,64.7,0.1113,91.56,91.8,high,2019-09-24T18:00:00,2799,,,,,,
15.644754,108.326542,2.456,25.28,6,0.484,52.9,0.382,40.61,52.6,medium,2024-01-26T20:00:00,2800,,,,,,
15.846247,108.338369,0.782,12.01,0,1.135,40.2,0.1498,7.52,36.5,low,2022-01-24T16:00:00,2801,,,,,,
16.074905,108.204146,0.047,4.41,0,0.937,33.9,0.0202,1.47,12.9,low,2021-03-07T13:00:00,2802,,,,,,
15.984828,108.240436,1.182,71.05,1,1.463,40.9,0.157,23.68,56.4,low,2020-07-06T03:00:00,2803,,,,,,
15.541419,108.040731,1.08,16.49,6,0.969,35.6,-0.0502,19.95,26.9,low,2024-12-26T00:00:00,2804,,,,,,
16.07884,108.06518,3.86,2.75,10,1.506,75.9,-0.1589,86.61,73.0,medium,2021-05-20T10:00:00,2805,,,,,,
15.983198,108.074299,3.88,38.3,11,0.771,35.9,-0.1088,58.67,75.2,medium,2023-08-12T20:00:00,2806,,,,,,
15.88231,108.284017,7.732,52.65,7,0.651,82.1,0.3603,172.29,100.0,critical,2020-12-26T04:00:00,2807,,,,,,
15.778076,108.088451,0.556,0.0,6,0.231,54.4,-0.2042,24.0,13.9,low,2020-08-30T19:00:00,2808,,,,,,
16.0831,108.215274,0.645,10.55,4,0.671,46.4,-0.0023,12.38,19.7,low,2019-02-20T09:00:00,2809,,,,,,
16.002118,108.138956,0.326,2.25,0,1.507,11.9,0.0305,0.75,21.1,low,2024-05-05T11:00:00,2810,,,,,,
15.982811,108.072864,0.355,9.27,0,1.534,57.5,0.0318,3.09,23.8,low,2020-11-10T04:00:00,2811,,,,,,
16.112236,108.086958,0.689,10.96,0,1.452,38.4,0.1341,8.09,38.8,low,2023-11-23T05:00:00,2812,,,,,,
16.009809,108.200276,4.126,63.23,4,0.743,48.0,0.5918,63.06,90.7,high,2020-11-07T02:00:00,2813,,,,,,
15.270836,108.013632,6.112,8.06,7,0.436,85.6,0.1394,38.61,65.9,high,2019-03-22T17:00:00,2814,,,,,,
16.003549,108.137885,0.833,27.55,4,1.449,13.9,0.0395,22.38,29.0,low,2019-07-15T14:00:00,2815,,,,,,
15.956285,107.992684,0.659,11.9,0,1.205,50.8,0.1724,10.64,29.6,low,2023-03-22T20:00:00,2816,,,,,,
16.014471,108.096731,2.264,24.61,1,1.524,42.2,0.1425,8.2,32.1,low,2021-10-21T23:00:00,2817,,,,,,
16.110924,108.088021,3.075,54.93,2,1.333,69.8,0.2553,33.6,88.4,high,2019-05-28T15:00:00,2818,,,,,,
15.78964,108.105104,5.806,14.94,8,1.029,40.4,0.4892,51.77,80.5,critical,2021-05-07T04:00:00,2819,,,,,,
16.113039,108.12676,0.034,0.0,2,0.952,21.6,-0.0715,0.0,4.0,low,2023-05-16T16:00:00,2820,,,,,,
15.777194,108.08762,8.009,76.27,10,0.364,52.8,0.4837,160.97,100.0,critical,2023-07-24T00:00:00,2821,,,,,,
15.953298,108.195771,0.533,14.0,2,1.017,33.8,0.079,14.11,12.0,low,2021-08-20T23:00:00,2822,,,,,,
15.440225,108.586986,0.561,6.42,0,1.494,35.5,0.1665,7.61,9.9,low,2022-01-05T12:00:00,2823,,,,,,
16.009291,108.199692,0.39,0.0,0,1.301,5.4,0.1233,1.75,6.7,low,2021-12-14T17:00:00,2824,,,,,,
15.38468,108.50057,0.154,0.0,0,1.515,48.1,-0.0335,0.0,5.2,low,2023-04-23T08:00:00,2825,,,,,,
15.992704,108.184955,7.082,28.32,12,0.962,39.2,-0.1891,67.97,82.1,high,2023-01-30T02:00:00,2826,,,,,,
15.222424,108.2531,10.258,74.41,16,1.008,57.5,-0.3333,107.6,100.0,high,2022-09-10T23:00:00,2827,,,,,,
16.035785,108.217404,1.867,33.53,4,1.439,17.5,0.1976,48.56,39.4,low,2022-10-16T00:00:00,2828,,,,,,
15.093842,108.122991,2.057,50.16,9,0.106,24.8,-0.0929,75.9,42.8,medium,2024-02-27T11:00:00,2829,,,,,,
16.078542,108.213581,0.74,17.9,7,0.093,13.2,0.1806,41.0,17.3,low,2019-09-28T03:00:00,2830,,,,,,
16.063736,108.181197,2.517,29.39,9,0.347,8.2,0.1438,56.14,40.4,medium,2020-08-10T00:00:00,2831,,,,,,
16.067379,108.101991,0.0,0.0,4,0.215,48.8,0.0,14.15,4.3,low,2024-12-15T12:00:00,2832,,,,,,
15.548532,108.24697,0.0,3.37,3,0.441,40.4,0.0,4.6,13.4,low,2021-01-23T01:00:00,2833,,,,,,
16.109229,108.089187,0.721,8.19,1,1.329,18.5,-0.0271,13.0,38.5,low,2023-11-23T07:00:00,2834,,,,,,
15.960088,108.141061,2.151,35.53,6,0.196,52.1,-0.1831,87.26,55.0,medium,2022-01-23T09:00:00,2835,,,,,,
15.28663,107.892032,0.264,14.08,0,1.542,17.4,-0.064,4.69,21.3,low,2021-12-07T10:00:00,2836,,,,,,
15.998699,108.141975,0.953,7.62,2,0.398,21.4,-0.0628,9.8,25.1,low,2019-12-14T00:00:00,2837,,,,,,
15.736232,108.25712,2.617,14.95,8,0.36,46.1,0.0293,37.11,44.6,low,2020-04-01T04:00:00,2838,,,,,,
16.067159,108.106938,1.119,50.87,3,1.483,43.2,-0.0129,27.57,53.9,low,2024-02-26T05:00:00,2839,,,,,,
15.84729,107.93397,0.417,4.94,0,1.251,31.7,0.0592,3.24,8.4,low,2024-07-28T09:00:00,2840,,,,,,
16.027689,108.184746,7.522,68.05,8,0.074,66.4,0.4869,137.58,100.0,critical,2023-08-05T09:00:00,2841,,,,,,
16.118635,107.984488,4.552,11.08,13,1.002,84.6,-0.1518,27.94,90.4,high,2023-05-18T09:00:00,2842,,,,,,
16.059655,108.1757,0.163,0.42,0,1.385,23.2,-0.0182,3.02,8.8,low,2021-03-04T19:00:00,2843,,,,,,
15.430423,108.409686,0.195,0.0,0,0.996,54.4,0.1928,0.0,19.7,low,2021-03-26T15:00:00,2844,,,,,,
15.982704,108.155908,0.379,0.0,3,0.217,48.4,-0.0168,11.08,16.0,low,2022-11-17T15:00:00,2845,,,,,,
15.888526,108.149968,0.206,7.01,0,1.533,59.5,0.0003,2.34,14.1,low,2021-07-07T04:00:00,2846,,,,,,
15.779328,108.087716,0.248,12.76,4,0.539,38.4,0.0351,7.82,1.1,low,2024-12-18T22:00:00,2847,,,,,,
16.118481,107.985422,0.388,4.25,1,1.209,27.4,-0.0543,1.42,0.2,low,2022-02-21T07:00:00,2848,,,,,,
16.109926,108.088505,5.152,63.54,11,0.37,83.9,-0.0643,71.33,100.0,high,2019-05-29T00:00:00,2849,,,,,,
15.601692,108.215911,0.252,18.07,1,1.45,57.5,-0.053,6.02,22.2,low,2022-04-14T05:00:00,2850,,,,,,
15.620305,108.345977,8.405,137.04,6,0.58,71.3,0.2369,185.74,100.0,critical,2021-09-12T10:00:00,2851,,,,,,
15.980931,108.072821,1.889,38.34,1,0.962,49.6,0.3376,12.78,51.7,medium,2020-01-19T00:00:00,2852,,,,,,
15.790244,108.107078,0.511,0.0,3,0.621,33.6,-0.0977,6.9,10.0,low,2020-07-24T20:00:00,2853,,,,,,
16.099309,108.277614,1.617,36.5,5,0.957,18.2,0.1283,51.99,63.6,medium,2023-05-22T12:00:00,2854,,,,,,
